oldid,genre_ids,id,popularity,title,revenue
3164,"[35, 18]",429197,17.881,Vice,76073488
8044,"[28, 878, 53]",1738,19.908,Next,76066841
6625,"[10749, 14, 35]",11232,13.937,Kate & Leopold,76019048
7047,"[28, 53, 878]",10483,38.533,Death Race,76014335
3369,"[28, 10749, 53]",14070,10.817,Ghajini,76000000
3556,"[18, 10749]",4148,23.799,Revolutionary Road,75981180
9019,"[35, 9648]",15159,22.885,The Pink Panther 2,75871032
9633,"[35, 878, 28, 12]",9531,16.117,Superman III,75850624
3941,"[28, 80, 18, 53]",400535,54.064,Sicario: Day of the Soldado,75836683
9506,"[18, 27, 878, 53]",6171,25.719,Dreamcatcher,75700000
4118,"[35, 37]",8366,8.84,Manitou's Shoe,75675074
557,"[14, 16, 10751]",9479,126.428,The Nightmare Before Christmas,75634409
4635,"[18, 10751]",14635,14.645,The Rookie,75597042
3824,"[18, 10402]",1931,23.362,Stomp the Yard,75511123
6410,"[27, 53]",4513,30.079,30 Days of Night,75505973
1764,"[28, 12, 18, 36, 10749, 10752]",9361,19.389,The Last of the Mohicans,75505856
1029,"[53, 9648, 18]",489999,21.705,Searching,75462037
7625,[35],49520,33.395,The Change-Up,75450437
959,"[12, 18, 36]",11362,29.852,The Count of Monte Cristo,75395048
4217,[35],374416,8.483,Where Am I Going?,75173000
4779,"[35, 28]",455980,24.155,Tag,75100000
8495,"[35, 10749, 18]",59861,13.873,Larry Crowne,75055070
4286,[35],37735,32.508,Easy A,75026327
8054,"[27, 53]",11675,20.193,Halloween H20: 20 Years Later,75000000
3906,[35],9942,11.935,Major League,75000000
9194,"[35, 27]",380124,17.107,Boo! A Madea Halloween,74827344
5171,"[18, 10749]",10333,9.919,The Prince of Tides,74787599
1800,"[14, 35]",4011,40.59,Beetlejuice,74714298
5100,"[27, 10749]",201085,24.076,Crimson Peak,74679822
9631,"[18, 10749]",12618,11.981,Random Hearts,74608570
9132,"[16, 35, 12, 10751, 878]",68179,17.353,Escape from Planet Earth,74597643
4820,"[27, 9648, 53]",768,24.972,From Hell,74558115
6367,"[18, 28, 53]",11128,15.621,Ladder 49,74541707
2972,"[18, 10749, 80]",511809,29.082,West Side Story,74530532
4736,"[18, 36, 10749]",4517,18.367,Elizabeth: The Golden Age,74237563
1270,"[16, 14, 28, 12]",176983,37.603,One Piece Film: Z,74223861
9070,"[28, 53, 12, 878]",9341,22.106,The Core,74208267
6819,[28],2019,29.018,Hard Target,74189677
4069,"[35, 18]",152737,11.877,August: Osage County,74188937
4732,"[16, 35, 10751]",12233,24.506,Oliver & Company,74151346
6810,"[14, 10749, 18]",11352,10.808,Always,74134790
1613,"[10751, 18]",339984,53.386,Miracles from Heaven,73983359
1598,[18],10400,16.596,The Hurricane,73956241
8375,"[27, 53, 9648]",321258,27.006,The Boy,73929392
5885,"[80, 53]",401469,18.709,Widows,73866088
9021,"[18, 53]",17335,11.409,Obsessed,73830340
5068,"[35, 80]",6522,17.109,Life,73521587
5597,"[28, 12, 35, 878]",458897,29.225,Charlie's Angels,73279888
2077,[18],7979,14.97,The Kite Runner,73276047
8953,"[10749, 35, 18]",81836,17.738,To Rome with Love,73244881
9594,"[35, 878]",8859,19.275,"Dude, Where's My Car?",73180723
7297,"[35, 28]",87826,20.741,Here Comes the Boom,73100172
8957,[53],7183,18.415,Perfect Stranger,73090611
9433,"[18, 14, 9648]",9697,12.451,Lady in the Water,72785169
7608,"[28, 878, 53]",10796,23.467,The One,72689126
1132,"[10749, 18, 10402]",11113,14.397,My Fair Lady,72661442
9588,"[28, 53, 80]",287948,35.847,The Transporter Refueled,72629670
2252,"[80, 18, 53]",1830,29.16,Lord of War,72617068
9227,"[27, 53]",9877,14.313,Urban Legend,72527595
5387,"[10751, 35]",60307,41.533,Diary of a Wimpy Kid: Rodrick Rules,72526996
7099,"[27, 9648, 53, 18, 14]",13515,22.128,Mirrors,72436439
6263,"[10749, 35]",503616,19.25,Second Act,72282227
2720,"[27, 53, 14]",501170,40.063,Doctor Sleep,72281712
2450,"[28, 18]",11951,11.657,Vanishing Point,72266306
210,"[878, 18, 10749]",38,50.988,Eternal Sunshine of the Spotless Mind,72258126
7481,"[28, 35]",11286,17.872,The Cannonball Run,72179579
8484,"[28, 12, 35]",10204,21.422,Around the World in 80 Days,72178895
9471,"[28, 12, 878, 53]",9381,21.867,Babylon A.D.,72109200
7546,"[35, 10751, 10749]",13499,17.68,"Yours, Mine & Ours",72028752
8131,[35],11077,19.553,Problem Child,72000000
231,"[878, 9648, 12]",62,38.205,2001: A Space Odyssey,71923560
2039,"[12, 35, 80]",134,22.088,"O Brother, Where Art Thou?",71870729
4532,"[28, 18, 53]",33196,15.898,Tidal Wave,71641901
5524,[35],146304,11.14,The Best Man Holiday,71625195
5235,[35],12151,11.648,Ruthless People,71600000
8284,"[16, 10751]",49953,18.649,A Turtle's Tale: Sammy's Adventures,71594792
8715,"[35, 18]",20829,17.476,Funny People,71585235
6270,"[28, 80, 9648]",241554,27.159,Run All Night,71561644
6160,"[10749, 35]",15602,9.163,Grumpier Old Men,71500000
2653,"[18, 14, 10749]",12159,22.567,What Dreams May Come,71485043
1398,"[35, 18]",9428,20.649,The Royal Tenenbaums,71441250
4187,"[12, 10751, 18, 35]",8326,15.326,Holes,71406573
2457,[35],5825,76.437,National Lampoon's Christmas Vacation,71319546
9507,"[28, 35, 53, 80]",11045,24.006,Taxi,71255003
4481,"[14, 10751, 16, 12]",11319,23.285,The Rescuers,71215869
9562,"[14, 35, 878, 10749]",16300,11.467,Down to Earth,71186502
6479,"[28, 35, 53, 80, 10751]",6951,13.335,Turner & Hooch,71079915
1058,"[10749, 14, 18, 35]",137,27.279,Groundhog Day,71074049
5309,"[27, 14]",22970,41.44,The Cabin in the Woods,71041255
3112,"[18, 36, 10749]",8095,24.852,Cleopatra,71000000
7152,"[10752, 28, 12, 18, 36]",10479,14.087,Rules of Engagement,71000000
4848,"[12, 27, 28, 36]",6312,19.668,Brotherhood of the Wolf,70752904
6745,"[27, 53]",9666,17.696,Ju-on: The Grudge 2,70700000
3721,"[28, 53, 80]",8195,16.044,Ronin,70692101
8680,"[28, 12, 35]",17169,10.152,Any Which Way You Can,70687344
8086,"[878, 28, 12, 53]",10724,13.077,Firefox,70687344
9949,"[28, 35]",9876,13.02,Stop! Or My Mom Will Shoot,70611210
853,"[18, 36, 9648, 53]",891,13.929,All the President's Men,70600000
1051,"[18, 28, 53, 878]",9693,21.899,Children of Men,70595464
9274,"[10749, 35]",12620,15.913,The House Bunny,70442940
1122,"[27, 53]",948,47.059,Halloween,70274000
9039,"[878, 28, 12, 53]",172,23.145,Star Trek V: The Final Frontier,70200000
5290,[35],11520,12.472,Grumpy Old Men,70200000
6017,"[35, 10749]",184098,15.974,Think Like a Man Too,70181428
970,[35],9377,18.959,Ferris Bueller's Day Off,70136369
9288,"[35, 10749]",11066,15.02,Boomerang,70100000
5724,"[35, 10751, 10749]",11247,22.436,A Cinderella Story,70067909
4628,"[28, 35, 53]",522931,69.734,Hitman's Wife's Bodyguard,70060492
2576,[37],5176,26.366,3:10 to Yuma,70016220
354,"[16, 878, 28]",610150,526.17,Dragon Ball Super: Super Hero,70000000
356,"[18, 35]",20453,32.635,3 Idiots,70000000
266,"[18, 53]",582,17.735,The Lives of Others,70000000
342,"[12, 18, 36, 10752]",947,25.468,Lawrence of Arabia,69995385
538,[18],16804,12.496,Departures,69932387
6424,"[12, 16, 35, 10751]",9975,21.82,Curious George,69834815
6979,"[35, 14, 10749]",2619,18.077,Splash,69821334
8073,[35],10765,9.024,Private Benjamin,69800000
5632,"[80, 18, 53]",4413,15.32,The Brave One,69766619
7239,"[35, 10749]",487297,23.276,What Men Want,69766483
2779,"[28, 12, 14]",639933,211.409,The Northman,69633110
9464,"[35, 28, 12, 53]",10762,10.344,Without a Paddle,69631118
6258,"[27, 53]",9792,44.525,The Hills Have Eyes,69623713
2681,"[10749, 18]",537915,149.235,After,69497587
8385,"[10749, 35]",1257,11.883,Because I Said So,69485490
7111,"[10751, 14, 35]",2284,18.07,Mr. Magorium's Wonder Emporium,69474661
4385,"[10751, 35]",554241,21.757,Playing with Fire,69412425
2255,"[10752, 28, 36, 18]",300671,55.034,13 Hours: The Secret Soldiers of Benghazi,69411370
9065,"[18, 9648, 878, 53]",8836,19.525,The X Files: I Want to Believe,69363381
9159,[35],2959,14.363,License to Wed,69307224
9496,"[12, 35, 18, 10751, 14]",9447,22.369,Babe: Pig in the City,69131860
4556,"[18, 10749]",96724,24.133,Anna Karenina,68929150
8480,"[28, 80, 18]",254473,25.007,Brick Mansions,68896829
7408,"[35, 10749]",9293,16.362,John Tucker Must Die,68844775
4849,"[10749, 18, 35]",1909,14.054,Don Juan DeMarco,68792531
8526,"[27, 53]",10066,42.795,House of Wax,68766121
8262,"[35, 10752]",10313,16.961,The Men Who Stare at Goats,68729358
3139,"[80, 18, 10749, 53]",9281,18.214,Witness,68706993
9674,"[10749, 35]",11812,13.839,The Sweetest Thing,68696770
9731,"[12, 35, 878]",18162,18.446,Land of the Lost,68688831
1494,"[28, 18, 10752]",1251,20.573,Letters from Iwo Jima,68673228
5594,"[16, 14, 12]",37933,23.23,Tales from Earthsea,68625104
4294,"[80, 53]",158011,29.672,The Call,68572378
6339,"[16, 35, 10751]",10715,29.153,Looney Tunes: Back in Action,68514844
5616,"[35, 10749, 18]",7211,10.826,Dan in Real Life,68474305
7243,"[27, 53]",9378,41.387,Thir13en Ghosts,68467960
5970,"[12, 14, 16, 28, 10751]",10991,24.921,Pokémon 3: The Movie,68411275
4738,"[18, 10402, 10749]",13763,12.296,Purple Rain,68392977
9434,"[27, 9648]",9009,19.058,Dark Water,68357079
8485,"[27, 9648, 53]",9645,29.341,Ghost Ship,68349884
2531,"[37, 28, 18]",2055,20.987,Open Range,68296293
7728,"[16, 28, 878, 12]",12180,20.442,Star Wars: The Clone Wars,68282844
9521,"[35, 28, 878]",80035,26.314,The Watch,68267862
851,"[35, 18, 10749]",83666,19.149,Moonrise Kingdom,68263166
6915,"[27, 9648]",22804,31.696,Saw VI,68234154
5692,"[10752, 28, 18]",203793,0.655,Stalingrad,68129518
2550,"[878, 53]",10559,16.537,Frequency,68106245
1404,"[18, 28]",7549,24.282,Fearless,68072848
3357,"[18, 36]",501907,22.906,A Beautiful Day in the Neighborhood,67925733
8835,"[27, 28, 14]",22894,64.623,Legion,67918658
8439,"[35, 18, 10749]",2313,13.046,Prime,67900000
8405,"[80, 18, 53]",27579,23.937,The American,67876281
895,"[35, 18]",99,16.354,All About My Mother,67872296
4090,[18],235260,27.315,Son of God,67800064
611,"[18, 10749]",323272,42.756,War Room,67790117
9345,"[27, 53]",38358,19.748,The Last Exorcism,67738090
5608,"[878, 35, 80]",816,27.912,Austin Powers: International Man of Mystery,67711748
6944,"[35, 80]",3172,14.261,Bandits,67631903
7302,"[10752, 18, 28, 36]",429351,33.866,12 Strong,67450815
3119,"[10749, 18, 53, 80]",43539,25.729,The Next Three Days,67448651
4313,"[10402, 18]",209451,12.845,Jersey Boys,67347013
4558,"[35, 10749]",12626,9.715,Broadcast News,67330500
6785,"[878, 28, 12, 53]",201,18.637,Star Trek: Nemesis,67312826
4615,"[10749, 35, 10751]",10897,23.978,The Little Rascals,67308282
6400,"[28, 53]",415842,40.681,American Assassin,67200000
6547,"[9648, 53, 18]",617,17.859,Wild Things,67200000
2249,"[10402, 18]",16769,10.198,Coal Miner's Daughter,67182787
3494,"[18, 28, 53, 80, 9648]",24253,18.913,The Girl Who Played with Fire,67126795
9936,"[35, 18]",44564,15.255,The Dilemma,67112664
2738,"[28, 18, 10749, 53]",4588,26.176,"Lust, Caution",67091915
9034,"[27, 9648]",10053,14.259,When a Stranger Calls,67062123
4180,"[14, 10402]",13192,15.034,Moonwalker,67000000
2187,"[10751, 12, 35, 14]",585245,149.926,Clifford the Big Red Dog,67000000
5555,"[18, 878]",227156,21.868,The Giver,66980456
6507,"[12, 18, 28, 36, 10752]",10047,25.404,The Messenger: The Story of Joan of Arc,66976317
3724,"[12, 14, 18, 28]",337401,83.82,Mulan,66800000
1670,"[36, 18]",273895,12.284,Selma,66787908
1267,"[18, 36, 10752]",10110,16.584,Empire of the Sun,66700000
8363,"[28, 35, 80]",10023,13.786,Dragnet,66673516
5164,"[28, 80, 18, 53]",1266,17.77,Street Kings,66476363
8921,[35],11397,35.267,Not Another Teen Movie,66468332
8876,"[28, 12, 878, 14]",9070,30.489,Mighty Morphin Power Rangers: The Movie,66400000
241,"[35, 18, 10749]",449176,22.489,"Love, Simon",66316289
7315,"[28, 53]",347375,24.903,Mile 22,66308758
2261,"[28, 16, 12, 35]",374205,48.575,One Piece Film: GOLD,66207073
8706,"[28, 35, 10751]",23172,25.97,The Spy Next Door,66166000
9380,"[28, 35]",12705,15.872,Smokey and the Bandit II,66132626
1735,"[10751, 18, 10402]",5123,28.671,August Rush,66122026
165,"[28, 80, 18]",111,55.898,Scarface,66023329
2031,"[35, 10749]",6949,8.841,"What's Up, Doc?",66000000
8009,"[35, 14]",10353,14.645,The Visitors II: The Corridors of Time,66000000
9745,"[28, 12, 35, 53]",3132,14.64,Bad Company,65977295
4184,"[10752, 18, 36]",3683,18.369,Flags of Our Fathers,65900249
445,[18],7984,14.093,In the Name of the Father,65796862
9960,[35],1792,11.753,Stuck on You,65784503
4074,"[18, 10749]",1921,15.515,Sweet November,65754228
3998,"[35, 10402, 18]",12763,16.522,Take the Lead,65742992
1846,"[18, 10749, 35]",9454,18.504,EverAfter,65705772
5920,"[28, 35, 10749]",10859,14.99,Stakeout,65700000
6215,"[28, 12, 80, 53]",2207,22.386,16 Blocks,65664721
1518,"[10749, 14, 18]",293863,59.462,The Age of Adaline,65663276
7179,"[28, 35, 80]",11384,10.502,The Hard Way,65595485
4715,[35],48415,10.074,Welcome to the South,65584679
3402,"[35, 18, 80, 53]",7270,11.964,Matchstick Men,65565672
8409,[35],10402,24.197,Deuce Bigalow: Male Gigolo,65535067
9155,"[28, 35]",2334,18.997,Taxi 3,65497208
6423,"[80, 53]",11081,16.272,Taking Lives,65470529
3632,"[18, 36]",423899,11.746,Victoria & Abdul,65421267
9756,"[10751, 28, 12, 35, 14]",6589,21.269,Underdog,65270477
2846,"[35, 12, 10402, 10751]",11176,12.993,The Muppet Movie,65200000
8391,"[16, 10751, 12, 35]",335777,22.503,The Nut Job 2: Nutty by Nature,65146020
9481,"[28, 35]",2335,17.477,Taxi 4,65125001
6867,"[35, 18, 10749]",49022,16.426,Something Borrowed,65090821
4977,"[878, 35, 10751, 14]",11548,16.948,*batteries not included,65088797
6386,"[10751, 14, 878, 12, 35]",6795,32.278,Zathura: A Space Adventure,65079104
8798,"[35, 18]",21301,21.791,Barbershop 2: Back in Business,65070412
5374,"[27, 53, 878]",1562,45.662,28 Weeks Later,65048678
1723,[18],376867,18.001,Moonlight,65046687
5820,"[10751, 10402]",13850,13.19,Song of the South,65000000
3419,"[28, 18]",11690,26.279,Bloodsport,65000000
158,[18],517814,22.077,Capernaum,64978931
8984,"[18, 10402]",10805,16.048,Staying Alive,64892670
4268,"[53, 80, 18]",8848,22.666,The Bank Job,64828421
1063,"[18, 10749]",64,13.832,Talk to Her,64803131
5057,"[35, 18]",13105,7.076,Mr. Mom,64783827
8076,"[878, 35, 12]",23048,21.299,Hot Tub Time Machine,64780213
9981,"[27, 28, 53, 878]",71469,19.368,The Darkest Hour,64626786
7710,"[28, 35, 878]",262841,26.94,Monster Trucks,64493915
3070,"[18, 36]",14292,11.921,Miracle,64445708
8425,[35],8780,11.555,Baby Mama,64444713
4288,"[28, 80, 53]",2140,21.932,Kiss of the Dragon,64437847
4055,[18],393457,33.507,Fences,64414761
7160,"[28, 35]",2332,23.462,Taxi 2,64400000
6433,"[12, 14, 9648]",8054,15.948,The Imaginarium of Doctor Parnassus,64352607
8419,[28],9091,13.282,Sudden Death,64350171
3589,"[35, 18]",586,12.146,Wag the Dog,64256513
521,"[12, 35, 16]",399174,17.667,Isle of Dogs,64241499
6682,"[10751, 14, 16, 12]",202575,15.596,The House of Magic,64197205
1015,[18],306819,23.515,The Danish Girl,64191523
1481,"[35, 80]",10377,17.313,My Cousin Vinny,64088552
5356,"[28, 18, 36]",44865,15.168,The Grandmaster,64076736
6834,"[28, 18, 53, 10749]",10413,22.004,Nowhere to Run,64000000
587,"[80, 53, 18]",6075,20.392,Carlito's Way,63848322
5408,"[28, 53, 12]",50456,14.333,Hanna,63782078
6666,"[18, 9648, 53, 80]",11560,14.343,High Crimes,63781810
5767,"[35, 14, 27]",6069,21.382,The Witches of Eastwick,63766510
4100,[35],10276,10.185,What About Bob?,63710000
8499,"[35, 18, 9648]",270487,19.233,"Hail, Caesar!",63647656
5297,"[18, 10402, 10749]",68817,26.89,Footloose,63543328
5471,"[35, 10749, 18]",9346,16.685,Risky Business,63541777
9966,"[12, 14, 28]",37430,45.715,Conan the Barbarian,63523283
3737,"[18, 36, 28]",10423,21.907,Dragon: The Bruce Lee Story,63513743
404,"[16, 18, 878, 10402]",776305,80.814,Belle,63501160
2292,"[35, 10402, 10749, 18]",198277,20.551,Begin Again,63464861
6188,"[28, 12, 35, 53]",9618,18.888,Tango & Cash,63408614
5395,"[53, 80, 18]",109421,10.259,Side Effects,63372757
6809,"[28, 12, 10749, 878, 53]",72710,25.513,The Host,63327201
8004,"[28, 12, 18, 36]",4515,12.004,Lions for Lambs,63215872
5251,"[16, 35]",3179,16.086,Beavis and Butt-Head Do America,63118386
7661,[27],11351,67.774,Jeepers Creepers 2,63102666
559,"[18, 28, 80]",47931,29.341,Elite Squad: The Enemy Within,63027681
1050,"[18, 10749]",228205,29.75,The Longest Ride,63013281
9555,"[27, 53, 9648]",277685,18.329,Unfriended,62882090
4691,"[16, 10751]",13691,19.732,Piglet's Big Movie,62870546
5154,"[10749, 12, 18]",290512,31.717,The Mountain Between Us,62832209
6756,"[12, 10751, 14]",2309,26.935,Inkheart,62803180
8061,[35],31203,17.049,Little Nicholas,62794894
2990,"[35, 80, 28]",290250,23.856,The Nice Guys,62788218
9239,[27],1683,24.187,The Reaping,62771059
6852,"[10402, 18, 10749]",10028,17.549,Honey,62646763
9322,"[80, 53, 18]",146238,13.476,Runner Runner,62616646
3876,"[80, 18, 53]",11386,15.149,The Crying Game,62548947
2476,"[35, 80]",623,19.104,A Fish Called Wanda,62493712
2778,"[12, 18, 10751]",1997,13.244,Two Brothers,62172050
8664,[35],9941,13.047,Down and Out in Beverly Hills,62134225
8372,"[18, 10749, 10752]",1722,17.236,Captain Corelli's Mandolin,62112895
2085,"[10749, 18]",167073,15.928,Brooklyn,62076141
9831,"[28, 80, 53, 27]",326,21.957,Snakes on a Plane,62022014
5169,"[10749, 35, 28]",205022,8.366,Chennai Express,62000000
7527,"[27, 35, 14]",287903,60.801,Krampus,61788393
199,"[28, 80, 53]",615457,95.309,Nobody,61779301
4264,"[28, 16, 878]",303857,113.99,Dragon Ball Z: Resurrection 'F',61768190
9681,"[10751, 16, 12, 35, 10752]",14175,16.754,Valiant,61746888
7255,[35],399796,16.178,Life of the Party,61700416
1139,"[12, 28, 18, 36]",127533,26.89,Rurouni Kenshin Part I: Origins,61700000
5058,"[12, 36, 28]",1911,22.183,The 13th Warrior,61698899
8879,"[14, 28, 35, 80]",49524,85.161,R.I.P.D.,61648500
753,"[10749, 16, 14]",573699,32.434,White Snake,61631776
2300,"[18, 10749]",417678,20.423,"Everything, Everything",61621140
1972,[18],304357,12.148,Woman in Gold,61619773
5739,"[28, 53]",22832,61.264,Ninja Assassin,61601280
5886,"[18, 878, 27]",1551,20.351,Flatliners,61489265
4175,[18],525661,23.056,Bombshell,61404394
2992,"[35, 12]",11153,37.582,National Lampoon's Vacation,61399552
1306,"[12, 35, 10751]",9340,38.043,The Goonies,61389680
7395,"[28, 35, 80, 18]",10589,16.177,After the Sunset,61347797
4428,"[28, 12, 53]",581387,49.594,Ashfall,61321941
2512,"[10751, 16, 10402, 12, 14]",335360,23.424,My Little Pony: The Movie,61294644
726,"[18, 53]",1700,37.133,Misery,61276872
3695,[18],13416,14.174,Friday Night Lights,61255921
3547,"[12, 18, 53, 36]",285783,18.021,The Walk,61181942
1206,"[16, 18]",83389,20.499,From Up on Poppy Hill,61037844
5302,"[80, 28, 35]",370665,12.558,Dilwale,61000000
5320,"[28, 53, 80, 18]",62835,48.45,Colombiana,60965854
1802,"[27, 53]",794,23.216,The Omen,60922980
5019,"[18, 36]",1887,19.09,Marie Antoinette,60917189
8194,"[878, 53]",2067,17.408,Mission to Mars,60874615
7540,"[35, 80, 18]",9085,11.087,Harlem Nights,60864870
9840,"[28, 35]",373569,15.156,Snatched,60845711
2262,"[35, 18, 10749]",19913,50.101,(500) Days of Summer,60781545
7407,[35],9398,20.849,Zoolander,60780981
2637,"[18, 53, 80]",59,21.049,A History of Violence,60740827
6290,"[28, 12, 80]",59859,36.607,Kick-Ass 2,60700000
3277,"[16, 10751, 10402]",49948,16.268,Fantasia 2000,60655420
1847,"[27, 878]",9426,44.064,The Fly,60629159
4520,"[53, 27]",9272,13.796,The Good Son,60613008
502,"[80, 18, 53]",275,17.438,Fargo,60611975
5940,"[53, 80, 9648, 18]",9437,17.559,Kiss the Girls,60527873
2181,"[16, 878, 28, 18]",75629,28.654,Evangelion: 3.0 You Can (Not) Redo,60487945
1895,"[18, 80, 53]",470,17.49,21 Grams,60427839
2303,"[80, 18]",504,26.419,Monster,60378584
4223,"[53, 9648]",11439,16.983,The Ghost Writer,60331447
4287,"[14, 35, 18]",9647,31.303,Scrooged,60328558
1830,[18],39486,16.498,Secretariat,60321861
1490,"[18, 53]",9008,17.097,The Insider,60289912
9202,[53],304372,10.56,The Perfect Guy,60273173
9298,"[878, 28, 18, 53]",12123,15.163,Chain Reaction,60209334
7284,"[28, 53, 18, 80]",4959,13.193,The International,60161391
8885,"[35, 27]",139038,60.058,A Haunted House,60141683
7269,"[35, 12]",9080,11.928,Spies Like Us,60088980
8172,"[14, 18, 10749]",109491,24.397,Beautiful Creatures,60052138
6558,"[35, 18, 10749]",38357,16.316,Morning Glory,60040976
694,"[10402, 18, 36]",16052,21.275,Selena,60000000
2263,"[28, 35]",8393,23.492,The Gods Must Be Crazy,60000000
3468,"[28, 12, 35, 80]",11576,15.253,"It's a Mad, Mad, Mad, Mad World",60000000
278,"[16, 878, 10751, 35]",482321,84.06,Ron's Gone Wrong,60000000
1183,"[36, 10752, 18, 12]",967,29.54,Spartacus,60000000
3038,"[12, 18]",624,14.443,Easy Rider,60000000
7883,"[35, 10749]",4967,9.038,Keeping the Faith,59945183
9985,"[35, 10751]",9446,12.201,Jungle 2 Jungle,59927618
4036,"[53, 10749, 12]",429300,26.358,Adrift,59900000
6137,[35],10471,17.038,Next Friday,59827328
